Date,Rating,Title,Review
"January 29, 2021",1,The advisor I spoke to was more than…,"The advisor I spoke to was more than helpful, that was not my issue. My issue is with the fact that I ordered a full tracksuit sold as a set, and I only received one part of the tracksuit, the track bottoms. ASOS are saying as this query has been left open, they cannot do anything? I do not feel it is morally correct to charge customers for the product and then not deliver. I also have raised multiple queries and complaints over the last few months and with COVID and work and moving house, I have not had a chance to keep chasing this issue. But Klarna are now requesting the money and I wanted this issue to be sorted by yourselves before having to raise yet another query with them."
"January 29, 2021",1,My order had the wrong address and the…,My order had the wrong address and the only advice I was given was to read the policies and review address before finalizing an order. The site automatically changed my address and there was no remedy. I was told I have to wait and see if the order is returned to them. The I was told to go to the wrong address to pick up my parcel. The address that's on file doesn't exist so I was told I'm assed out with no other options. I used afterpay for my order so I'll be paying for something I won't receive. So thanks for nothing!!
"January 29, 2021",1,Outraged and appalled!!!!!!!!!,"i ordered items which i intended to be Christmas presents and they never showed up. I then proceeded to get in contact with ASOS to be told it would be looked in to with 48hours. I heard nothing so got back in touch again was told to check for these missing items. The items still have not been delivered was then told to leave the order number and include what was missing. Yet again still heard nothing and get the same response each time going round in circles. I appreciate response times our longer, but the clear lack of communication makes a mockery of the company. This is a frustrating and a stressful situation as the items were expensive and to make matters worst ASOS are sending me emails to see if i want to review the items. How can i review items i have not received? Thoroughly disappointed and will not be purchasing from this company again. I would not waste your time as the customer service is so poor!!!!!"
"January 29, 2021",4,No complaints,I've bought a few things from here over the years and always been impressed with speed of delivery.Never had an issue so no complaints. I wish they would have a few more bargains though.
"January 28, 2021",1,2nd chat provided all tracking details…,2nd chat provided all tracking details in forest chat but not enough to track the. 2nd around. Ridiculous then your process says 24 days for returns and 30 has passed but I’ve to await another 24
"January 28, 2021",1,The customer service representative…,The customer service representative randomly ended the chat without addressing my concern.
"January 28, 2021",1,Keeping me in the dark is ANNOYING,"I was supposed to receive my package on 01-28, but it did not arrive and every time I check “track package” it takes me to Pitney Bowes website where there is only a tracking number but no other information. It just says “we will have a delivery date for you soon”. No info about the whereabouts of my package. I contacted PB, who told me to contact ASOS because they claimed they did not ship my package. When I contacted ASOS, they told me to contact USPS, who also said they didn’t have my package.  I have NO ideas who is shipping my package, where it is, or when it will arrive. I needed the dress for an even on Saturday, 01/30, but not it will not get here in time. I live in a city with very little good shopping options, and being a size 14, it is even harder for me to find clothes in store. Now it is way too late to order another item and ASOS has been NO HELP at all. I spent over 3 hours trying to find my package today and still have no clue where it is. I am BEYOND frustrated with the service I have received. They claim they do “everything they can” to make your experience a good one but it sure doesn’t seem like it. Also it’s very frustrating to me that ASOS does not have a customer service phone number where I can speak to a human being. They only have a chat, which is SO slow. Each response from the service representative takes about 5 minutes, and they seem to go in circles with their automated messages, never really trying to answer your actual questions. I’m so annoyed an disappointed that I will not have an outfit for this event. I have no idea what I will wear to it now."
"January 28, 2021",2,I'm happy with the service from ASOS…,I'm happy with the service from ASOS and the response from their Customer Care Team but this wasn't adhered to. Promises weren't followed through. The I spoke with Leizl on live chat who just wasn't like the standard of previous advisors and ASOS customer service.  All he wanted to do was argue nor help me!
"January 28, 2021",5,Cat was super efficient and helpful,Cat was super efficient and helpful! Thanks!
"January 28, 2021",5,Really efficient,"Service was amazing, really efficient and  kind."
"January 28, 2021",4,Ended up solving the issue however it…,Ended up solving the issue however it took me promoting ways to fix it
"January 28, 2021",1,Advisor only used computer generated…,Advisor only used computer generated replies. Didn’t get to the bottom of my issue and at end refuse me permission to speak to a manager.
"January 28, 2021",5,I returned my order and could not see…,I returned my order and could not see on the tracking where my return was I got in touch with customer care and a really nice girl called Maria was very fast to reply with an answer for me thank you Maria
"January 28, 2021",5,I had a confusing issue with a…,"I had a confusing issue with a fraudulent charge to my debit card for an order that I did not make. PaulynJane was incredibly helpful in resolving this issue. They were prompt, very quick, and made this issue a lot less of a headache for me by putting me in contact with the correct people."
"January 28, 2021",1,Very bad,Very bad! Never buy again! Customer services can not help customer resolve they made problems!
"January 28, 2021",5,Perfect,Very helpful and friendly
"January 28, 2021",5,Fab agent,"Had an issue with a recently received product and the agent on customer chat was fab! Helpful, polite and an overall pleasant experience."
"January 28, 2021",5,"3 days late,but they came.","I orderd a pair of shoes for my daughters birthday and the day came for delivery and no shoes, next day no shoes so I found a way to reach out to the company. They were quick to get back with me and seemed concerned. The Next morning the shoes were delivered! 3 days late but they came. Cat was super helpful and happy for us when we got our shoes."
"January 28, 2021",1,Shocking and unhelpful customer service…,Shocking and unhelpful customer service - Asos took the payment twice from my account but no order confirmation. Tried to get help on their live chat and was told to contact after 24 hours. The 20% discount i was trying to use has now expired also and the items are low in stock so waiting another 24 hours is not going to do anything to help me.
"January 28, 2021",5,Helpful and very polite,Worthwhile chat with Gracielle. Thanks for your help.
"January 28, 2021",1,Refusal to apply a code that didn't go through at checkout.,COntacted directly after making an order as an order code hadn't been applied. Customer service was useless and refused to apply the code to my order and credit me the amount. I contacted within hours of making the order when I realised the code hadn't gone through.
"January 28, 2021",1,Got lied to and deceived to,i sent back a product and was told I would receive a refund via original payment method and then in an email was told I was going to get my refund via original payment method but then after almost 2 weeks found out they had lied and I wasn't getting my money back but instead getting a gift voucher which I wasn't aware of as twice I had been told I was getting it back via original payment method
"January 28, 2021",5,lovely and helpful :),"so pleasantly surprised to see the live chat still online at 9pm, made an order to the wrong address and George was super helpful and lovely"
"January 28, 2021",4,It took just over 20 minutes over chat…,It took just over 20 minutes over chat & was very helpful. Cherie was able to help me and get my return all figured out!
"January 28, 2021",1,"No delivery, slow refund",Order a week late. No sign of it. Need another 2 days to discuss with delivery company.
"January 28, 2021",5,Promo code issue,Great experience.Had problem applying promo code and Mark Anthony was really helpful and sent me a new code.
"January 28, 2021",3,Next day delivery isn’t next day,"My problem was about paying for next day delivery only to find that it wasn’t going to be next day, even though I ordered before the cut off time and delays weren’t mentioned anywhere on the website. There seemed to be nothing that customer services could do to help me with this"
"January 28, 2021",1,I’d give no star if I could,"I’d give no star if I could. This company is trash. My order was returned to shipper before even making it close to my destination. I asked multiple times about my order being returned before it was actually received and refunded by asos and multiple times I was told to disregard that notification and that I should expect my order to still be delivered. I nearly had to pry accurate info from customer service to actually investigate and look into my order because it was no longer able to be tracked. Finally, after once more being given inaccurate info the customer service rep lets me know the order was returned. Overall horrible experience. Do better."
"January 28, 2021",1,Asos CRAP!!!,Never use this site. So called promotion codes. Never work and customer services couldn't give a flying foot about customers. Promise to rectify errors and glitches but you never hear from them. Waste of time. My suggestion use zalando or any other online clothing company.
"January 28, 2021",5,So helpful,"So helpful! Would recommend, great team."
"January 28, 2021",5,Really great and helpful,"Really great and helpful, I found that the live chat to be easy and they resolved my problem straight away."
"January 28, 2021",1,TERRIBLE!!!,"It has been over two weeks and I haven't got my order and they are refusing to give me a refund until the ""investigation"" is closed. They don't reply to your customer care emails or address your concerns/complaints leaving you completely in the dark, and they sent me an email asking me to review my order as it has been delivered, but Hermes says its still in delay and no order arrived! Don't think Im ever going to shop here again."
"January 28, 2021",5,Excellent chat customer service,"After not responding to an email logged on its site, I tried the chat option and my issue was solved so efficiently. Thank you!"
"January 28, 2021",1,"They will all ignore you, they don't want to solve your problem.","Jade Francisco, Sherwin, Katryn, these are the people I spoke to to solve my missing item crisis which has been going on for an entire month, I emailed them several times for help and they have chosen to ignore me, its been a 2 weeks AND I STILL DONT HAVE MY MONEY BACK FOR MY MISSINC ITEM!!!! All because they chose to have the worst delivery company ever, hermes!!!! Contact me and get this sorted ASAP."
"January 28, 2021",5,Michael was great,Michael was great. Thank you!
"January 28, 2021",1,Poor delivery and poor customer service,"The delivery driver so called tried to attempt delivery yesterday and clearly lied about trying as no one knocked on the door or rung the bell, I havent left the flat in over 2 weeks and there are 3 other people living in the house. Also said they left a card? Where is that as they didn't put it through my door or left it at the gate. Also, its 45 mins over the hour slot I was given and still no delivery today. The response in this complaint I made was so basic and automatic. What do I get for all this hassle?"
"January 28, 2021",1,I placed an order on 1/1/21 estimated…,"I placed an order on 1/1/21 estimated date of delivery was 1/11/21. I did not receive my order. I contacted customer service. They asked me to wait until 1/21/20. I still did not receive my order. They asked me to verify my address, to check if it was left in a “safe” location outside my home, to check with all those who live in my household, to check with the post office. I did all that. I did not get my order. They finally agreed to refund me but they are only partially refunding me. They are still charging me for shipping for a package that I never received. How do I know they ever even shipped my order? The tracking information they provided to Pitney Bowes has no update. When I type in the tracking number they provided it states “no package with that tracking number found”. Why do I have to pay for shipping on a package that i never received? This was my first time shopping with ASOS and the last. I will not be recommending ASOS to anyone I know ever. Worst experience online shopping ever. Customer service just kept giving me the runaround and saying their hands were tied and they couldn’t do anything about it. That because it’s a carrier issue they can’t refund me the shipping. If it’s a carrier issue, why isn’t the carrier being charged instead of me? I think I’m being scammed and they probably never even shipped my order and are putting the blame on a carrier who conveniently is unable to track packages."
"January 28, 2021",1,I made an order that got delivered…,"I made an order that got delivered while I was at work. By the time I got home it was gone. I checked the picture that DPD took and they'd left it on my neighbours doorstep. My neighbours are denying seeing it so I can only assume it was taken by a passerby or my neighbours are lying and have kept the parcel. Either way I haven't received it and I contacted asos who said that there's nothing they can do as DPD have said that it was delivered successfully!! Even though there is physical evidence that they didn't even deliver it to an actual person and left it outside without my consent, they're still refusing to replace the items. Even though it's literally the law for them to take responsibility. So I'm now doing a chargeback with my bank. Disgusting company who would prefer their loyal customers be stressed and out of pocket over take responsibility. I made monthly orders with them for years but after this I won't be ordering from them again."
"January 28, 2021",5,Mir was very patient and helped me…,Mir was very patient and helped me quickly with my issues
"January 28, 2021",5,Customer care,I connected to customer care. Olivia was very very quick in helping me. I like ASOS. Very easy to order/return.
"January 28, 2021",1,Not customer friendly,"I forgot to apply the discount code for an extra 25% off at checkout. I contacted customer services to enquire about apply the code retrospectively. Their response was that I would need to take delivery, then send the items back for a refund, then reorder and apply the code. Very customer and emissions friendly!!!!!I asked how to complain about this and they gave me the link to Trustpilot! So they are outsourcing their complaints procedure to the public, and not dealing with them at all internally. Trustpilot shows that they have not responded to any negative comment in over 12 months!"
"January 28, 2021",1,A customer service advisor KrissyAnn Not good. One star is too much for the service,"A customer service advisor KrissyAnn is so rude on the chat and does not want to help at all for anything. I am keep asking if she can track my parcel delivery but she just refused and ask me to wait until 10pm to wait. I told her that the address is of the office and it will be closed after 6 but she is not bother about that rather she was just making excused that she does not have a system to check all that. When I asked if you ca connect me to supervisor then she brutally said no... and keep avoiding my request about finding out the details on my parcel which was almost £200Looks like ASOS has employed someone who does not care at all about company nor customer service. I chat with her for almost 20 minutes but all the time he or She comes with answer no. Honestly, he or she is just too rude.On the other hand. Company claim to delivery and dispatch the parcel via tracked service, I spent almost £200 and there is not delivery information or tracking. No clue, when will it come , and who will be delivering it. Just keep wait and wait.It’s not a great experience and one start is too much.. I have to contact my credit card company to stop the payment."
"January 28, 2021",5,Markanthony was amazing and super…,Markanthony was amazing and super friendly 💕
"January 28, 2021",5,Fast and reliable,"Fast and reliable, helpful chat"
"January 28, 2021",5,Jester was an absolute angel,Jester was an absolute angel. Not only did he handle my query quickly hut helped get to the end of the problem and resolved it.
"January 28, 2021",5,Lovely and fast costumer service,"Lovely and fast costumer service, very helpful:)"
"January 28, 2021",5,I got the help that I needed and the…,I got the help that I needed and the employee was so respectful.
"January 28, 2021",1,Ripped off,I ordered two items for my son before Christmas and I got sent two pairs of jogging bottoms when I had ordered a hoodie and a north face tshirt. I don’t have access to a printer for returns they have fobbed me off time and time again with one ridiculous excuse after another so I am calling it not refunding my money theft
"January 28, 2021",1,Only left one star simply because I had…,"Only left one star simply because I had to. Slow, terrible customer service, leaving customers unhappy with faulty, damaged goods, without a care. Shocking."
"January 28, 2021",5,First time using the chat service to…,First time using the chat service to query returns. I had a girl named Jasmine who was very helpful and responsive. Very happy with the service.
"January 28, 2021",5,Thanks KennethWilliam,"Thanks KennethWilliam ! Great help. ALthough didn't manage to sort my account, helped me get a returns label together ..cheers :)"
"January 28, 2021",5,Very helpful and kind,"Very helpful and kind, respectful and quick to handle the complaint"
"January 28, 2021",5,Amazing customer service from jezelle and Danielle,"Very helpful, credit to Jezelle and Danielle for giving me great customer service."
"January 28, 2021",5,Very helpful and sorted my issue in…,Very helpful and sorted my issue in under 10 mins!
"January 28, 2021",5,I had 2 questions,I had 2 questions.  One for an order I made and one about a delivery I made. Alexis was kind and professional and gave me an excellent service.
"January 28, 2021",5,Very helpful and quick to solve a…,Very helpful and quick to solve a problem
"January 28, 2021",5,Great experience,Great experience! Gracielle was a sweetheart.
"January 28, 2021",5,Sure we’re would my family of girls and…,"Sure we’re would my family of girls and teenage boys be without ASOS xxxx Simply amazing service and beautiful clothing, skin care and jewellery. 10/10. Jackie"
"January 28, 2021",5,Your customer service rep Liezel was so…,Your customer service rep Liezel was so helpful today! She deserves credit for her good work and efficiency
"January 28, 2021",5,they are really trying to help they deserve 5 stars and…,they are really trying to help and there are fast. they deserve 5 stars
"January 28, 2021",5,Great customer service from Stewart,"Stewart was super fast and attentive to the many issues I had with my order, I initially wanted to file a formal complaint due to a continuous horrible experience, but as Stewart was so efficient and extremely helpful I felt there was no need to escalate"
"January 28, 2021",5,Awesome service,Had an issue with a product that was quickly sorted and a replacement arranged. Wonderful and helpful service.
"January 28, 2021",5,JoannaRose went above and beyond to…,JoannaRose went above and beyond to meet my needs on the chat service.
"January 28, 2021",5,Refund issue handled in minutes...,Great help from Natasha with my refund issue handled within minutes and also no wait time.
"January 28, 2021",5,missing items from order,I was missing a box with 3 items from my order and customer care assistant Melrose was prompt and very helpful sorting it out.Thank you!
"January 28, 2021",5,Very easy to use,Very easy to use. Lovely customer services 👌 THANKS Kenneth
"January 28, 2021",1,I am so upset,I was sent the wrong item .
"January 28, 2021",5,Excellent and efficient,"Excellent and efficient, my returns label has expired and Sui was very helpful and managed to resolve my issue."
"January 28, 2021",5,Great customer service lady,I had to speak with Christina from customer care after one of my returned items was missed from my refund. This was quickly checked and rectified. Great service 😁
"January 28, 2021",5,Very helpful,"I got in touch with you guys because of a problem with the delivery of my parcel and Kenneth was most helpful and kind. Thank you very much, I hope it all gets sorted as quickly as possible."
"January 28, 2021",5,I’ve ordered quite a lot from asos…,"I’ve ordered quite a lot from asos lately, all packages have arrived quickly, there was one problem with the zip on a bag I bought being broken but they send a replacement. It’s easy to just go onto Twitter and speak to their staff if you need help. They do great deals that you should look out for like 25% off all sale items etc."
"January 28, 2021",1,Tip toed around answering any of my…,Tip toed around answering any of my questions. Told me in order to get a replacement/refund they would need a written report from FedEx and to give them three days to investigate. That was five days ago and I haven’t heard from them again. Highway robbery if you ask me...
"January 28, 2021",5,Very good customer service,"Very good customer service, helpful and attentive staff on twitter account"
"January 28, 2021",1,absolutely rubbish,absolutely rubbish. Didn't solve any of my order issues and all they kept saying was to leave feed back and if there was anything else i needed. what a joke. very rude. not friendly. every other retailer online chat are always so happy to help and solve any issue. this is the worst!
"January 28, 2021",5,Five star assistance,"Ronan assisted me in just under five minutes. extremely helpful and efficient, he is an asset to ASOS customer care."
"January 28, 2021",1,Appalling Service,"I placed an order which never turned up. I tried to email customer services twice but received no response. I then used the live chat and was told I needed to wait 48hrs for them to contact Hermes about my missing parcel. I waited over 48hrs but received no response from them. I then used the live chat again and was told that the issue had only just been logged despite me having waited over 48hrs and Hermes hadn't responded to them. This second employee then told me that he would just offer me a replacement or refund. I asked if the replacement would arrive via next-day deliver and he assured me that this was the case, therefore I chose to ask for a replacement. Had I know that 2 days later I would still be waiting for the replacement having not even received the email confirmation that I was told to expect, I would've asked for a refund and ordered a replacement next-day delivery as this would've arrived within the time constraints that I made clear to them multiple times throughout our communications and was reassured I didn't need to worry about. I then used the live chat for a third time, only to be told that I would need to wait 4 days for email confirmation and then my order would be sent next-day delivery! At this point I asked for a refund as their complete disregard for the important time constraints I had (and made very clear!) caused me to run out of time. Throughout my communications with ASOS I was patronised and told not to stress and worry as they had it under control for me, when in reality they never did. I have been a very loyal ASOS customer for years and have had nothing but amazing things to say about them, but this experience has left me extremely upset and disappointed. This will make me consider twice about shopping here for anything of importance."
"January 28, 2021",5,Brilliant customer service,Brilliant customer service!  Never a fault!!
"January 28, 2021",2,Awful chat customer service,Awful chat customer service. First two of the customer service agents were not helpful at all... Basically I had to go through to the third one (luckily he was helpful) and get really mad before I could get any help. The whole process of a simple return issue took over 24h to get resolved.
"January 28, 2021",5,refund issue,Jan was very polite and resolved the issue!
"January 28, 2021",5,Nova was super friendly and helpful,Nova was super friendly and helpful. My problem fell slightly out of their remit but they still found a way to quickly help me resolve my problem!
"January 28, 2021",1,Money ripping business,"Ordered 6 trousers with next day delivery (for which I pay extra with my account). Next day nothing. The day after I received only 1 of the trousers. Apparently the other 5 trousers were ‘sold out’..... so.... how could I even have paid for them in the first place?! The 1 trouser I received was bad quality so I returned it. Within a week I received my money back for this return yet after almost 1 month I haven’t got my refund of the other never-seen 5 trousers!!! Emailed with the customer care but they keep insisting they transferred the money without sending me any transaction proof, while I even send them proof of my account to show I never got back the money. Now I’m missing €183,90 for trousers that I’ve never seen because the ASOS system SUCKS!!!! Customer care literally couldn’t care less"
"January 28, 2021",5,Lovely person I dealt with,"Lovely person I dealt with, sorted out my issue quickly and efficiently thankyou"
"January 28, 2021",5,10000/10,"I've been an obsessed buyer for years now. They always do everything to make things right, if a mistake should accure. I have nothing bad to say about them!"
"January 28, 2021",1,Alvin who dealt with the issue as best…,"Alvin who dealt with the issue as best he could gets 5 stars, but ASOS gets 1 star for delivery which was wrong & no stars for refund which was paid short. Once the missing 12.00 refund has been received in our Bank we will close the ASOS account & NEVER order from ASOS again. Pathetic service."
"January 28, 2021",1,Disappointed,"I sent a top back, unused and in a perfect condition, however I had the top sent back to me saying it was used and unsuitable. I got in touch with ASOS twice before I heard back from them over this issue. This review by no means reflects on the person I spoke to over the matter, I’m just disappointed in ASOS’s policies that seem to disregard any mistakes made on their part."
"January 28, 2021",5,Excellent customer service!,"James from customer service was lovely  and quickly got my issue resolved, couldn’t have asked for a better experience"
"January 28, 2021",5,I have shopped from ASOS many times and…,I have shopped from ASOS many times and each time delivery has been so quick and the quality of the clothing is brilliant I would definitely recommend this online shop to everyone brilliant service
"January 28, 2021",5,I would highly recommend ASOS!,"I would highly recommend ASOS!I can always find what I am looking for,I love that everything is in the one place at the one time and it has something for everyone."
"January 28, 2021",1,"Cut my hand, broken glass from a package I received",Cut my hand from a package I received. Common sense would have been to use bubble wrap for a package w. Glass but no you guys did not. I need a refund. Never ordering with asos again. Such a shame.
"January 28, 2021",5,Very patient support,"Very patient support, love him))"
"January 28, 2021",5,A big thank you to a customer assistant…,"A big thank you to a customer assistant Erick, who was able to resolve my missing order issue. The rest of the customer service - shame in you for ignoring me and sending me generic emails"
"January 28, 2021",1,Terrible customer service. Not the great service they used to provide. Very disappointed!,I placed an order and after ten days instead of receiving the items I got an email saying I was getting a refund. An order I placed a day later had also not even been dispatched yet.After various email customer service just told me to place another order and hopefully items would still be in stock.Not shopping with ASOS again!
"January 28, 2021",5,Problem with my order resolved x,"JessaMae was very very helpful, she was efficient and quick at resolving my problem, it's nice to know there's people out there as good as JessaMae, thank you x"
"January 28, 2021",2,STOP USING HERMES,"I usually have an alright experience with asos, I find their clothes are good quality  and fit well. However, two of my items including a pair of trainers have been quite blatantly stolen by the courier (Hermes), the parcel has been opened and then taped up. When I asked to get a replacement I was told that I can’t get one because they’re sold out in my size. I now have to wait five working days for them to process a refund, and then another five working days for them to credit my account. Why should I have to wait two weeks when I am not at fault? I suggest ASOS stop using Hermes and review this system."
"January 28, 2021",1,My order did not turn up,"My order did not turn up, 1 person told me that it was damaged in carrier, another stated it didn't leave the warehouse, no one bothered to contact me and the 1st I knew about it was when I received a refund email stating my refund for my returned items. They have not offered to send the items again. They states they don't have a complaints department. very poor service."
"January 28, 2021",5,I had a question regarding the long…,"I had a question regarding the long delivery of my order, for almost 40 days now. Mike helped me, thanks"
"January 28, 2021",5,I had a lovely lady she was so helpful…,I had a lovely lady she was so helpful to me .she cheered me up
"January 28, 2021",5,The customer service operator was…,The customer service operator was extremely helpful in sorting out my problem
"January 28, 2021",5,Great customer service,Great customer service! Very polite and helpful!
"January 28, 2021",5,I spoke with Callum today from the ASOS…,I spoke with Callum today from the ASOS customer care team who was super helpful and lovely - it brought a smile to my face when he made a ‘Sashay Away’ joke from the iconic Ru Paul’s Drag Race - never received such a personalised customer care experience :) thanks mate!
"January 28, 2021",1,I was told that my items had to be returned and it the most disappointing experience ive had on online shopping,"I was told that my items had to be returned back and i had to reorder. firstly i did not receive any update nor notification informing if of the payable import duties i had to pay. this is disappointing as i have never experience this issue when purchasing from asos prior this. i am dissatisfied with the service rendered both from the online chat agent and delivery procedures. the agent replies in an automated manner with no empathy and human understanding. now theyre telling me i have to repurchase and still wait again. the delivery takes forever and the processing for refund has to be done after return, when im not even receiving my item at all."
"January 28, 2021",1,So ive been speaking to Bianca Diane…,"So ive been speaking to Bianca Diane and she has been very ignorant and not helpful at all. I have been speaking to her for over 25 minutes and still, the issue hasnt been resolved. My parcel has been accidentally delivered to my old uni accommodation address from 2 years ago which is 50 miles away. How am i meant to go there, when number one, i dont drive and number 2, i live with vulnerable people so cannot risk to leave my house. I want my parcel!!!! I am horrified at this, been working for customer services for years now and this is the first tiem ive experienced this, im a good customer. Im just asking for a refund or a replacement, this is out of order. Taking my money when i dont have my goods. Rubbish. Not even responding on chat."
"January 28, 2021",5,Dennis Has been very helpful and very …,Dennis Has been very helpful and very  courteous..quick to respond and very reassuring.
"January 28, 2021",5,Spoke to Callum on the online chat he…,Spoke to Callum on the online chat he was extremely helpful and sorted all issues with no problem.
"January 28, 2021",5,John was very helpful,John was very helpful! Thank you John. 🌼
"January 28, 2021",5,Callum helped me in a friendly and…,"Callum helped me in a friendly and efficient manner. After waiting for many weeks for a refund and getting in contact with the asos team several times, Callum provided excellent customer service and was able to resolve my issue."
"January 28, 2021",1,Terrible service,Terrible service! Orders late/damaged or never arrive and sent back. They do not help if there is an issue with their couriers.
"January 28, 2021",1,Disappointed Ex-Loyal Customer,I have been a customer of ASOS for years and spent thousands on their website for the past 10 years. However I won’t be shopping there anymore. Their customer service is shocking. The last item I received from them didn’t have a label and looked used. There was a hole in the shirt where the label looked it used to be attached. The shirt was £65 so not cheap. I was told to re-order by their customer service team only for that order to be cancelled without any contact from ASOS. After contacting their customer care team I was told they didn’t know why it was cancelled but could be a warehouse issue and they were trying to help me out by refunding me with no contact as to why? Very poor service. This isn’t the first time I’ve been sent an item by ASOS in a bad condition. A similar incident happened last year. The customer service has dropped massively since 2020. I would avoid. I’m now awaiting for my refund for the used shirt. Hopefully there will be no issues with this.
"January 28, 2021",5,Melvin was very helpful and gave me all…,Melvin was very helpful and gave me all the information they could to help me
"January 28, 2021",4,The agent was very helpful,The agent was very helpful. Only issue was when I placed an order for something on the app it said it was in stock but then got an email to say it was out of stock. But checked the app again and it’s in stock according to the warehouse. So I had to re order it again which was an inconvenience.
"January 28, 2021",5,I has a problem with my order return…,I has a problem with my order return and using online chat assitant helped me in few minutes. Very good service and welcoming personal! Thanks a lot!
"January 28, 2021",1,worst customer service ever,"worst customer service i’ve ever experienced, my parcel with all my xmas presents was due to be delivered on xmas eve but was sent back to asos- the carriers fault -but they convinced me i was still going to receive my items so i didn’t reorder anything- fast forward 2 weeks of waiting for it to get here and i’m told i will only be receiving a refund because they can’t send it back out. 3 people have now told me they’ve processed my refund but still nothing. rent is late as i was promised my money so i factored it into my budget but never got it. my worst experience ever ordering online out of 500+ packages."
"January 28, 2021",1,Order never arrived and they did…,Order never arrived and they did nothing about it. Service sucks and is awful
"January 28, 2021",1,The issue was not solved,The issue was not solved. I was not able to understand what to do with the order which hasn't arrived
"January 28, 2021",1,Got sent the wrong size,Got sent the wrong size . I had to order another as I needed urgent however I was given a promo code with the ones I already purchased but refused a promo code with the new ones I had to re purchase so it would of cost me more . Spoke to someone on chat and they were rude .It was their fault I should of been given another promo code to re purchase item
"January 28, 2021",5,Great customer service,"Excellent, fast customer service"
"January 28, 2021",5,Jerrielyn was so wonderful and helpful…,Jerrielyn was so wonderful and helpful with my questions and concerns. They helped me feel heard and assured me that my problems would be addressed. I really appreciate them for their assistance. Thank you Jerrielyn! :)
"January 28, 2021",5,Arem was so helpful and resolved my…,Arem was so helpful and resolved my problem in minutes. Very satisfied with how easy that process was
"January 28, 2021",5,Elaine was very quick and helpful with…,"Elaine was very quick and helpful with my order issue. I really enjoyed her enthusiasm. Her professionalism put me at ease, which is precisely the type of customer service I needed during these stressful times of the pandemic. I'll be recommending my friends and family to this website since the online support is superb!"
"January 28, 2021",5,Good customer service was able to help…,Good customer service was able to help with a problem
"January 28, 2021",5,Although my issue couldn't be solved…,"Although my issue couldn't be solved within our conversation, Raphael took all the necessary steps he could in order tp help me out. I thank him for that"
"January 28, 2021",1,Terrible returns process,"I have been a customer of ASOS in Australia and then the US for a number of years, and sadly I won't be using them again. I ordered a jacket on Jan 3, the package didn't arrive until the 17th, not their fault, but then I realised they had sent me a completely different product (pants instead of a jacket). This was really frustrating. But then the customer service that followed made it even worse. Despite it being the mistake of ASOS, I had to organise a return and take it back to the post office before they would action anything. More time wasted. Then, despite confirming they have received the product, 'processing' can take up to 10 days before I can get my refund. I still haven't been refunded. IF I get the refund, it will be a full month from the day I initially ordered the jacket - despite it being their fault. By the way, the product I wanted is now out of stock ... which they didn't tell me, I had to do another search.In terms of the process, ASOS refused to help outside of the rigid structure of this terrible process. Every time I sent an email to support, a different person responded with the same templated process. They wouldn't check to see if they could find and send out the original jacket that I ordered, they wouldn't do anything else to fast track the process.I don't normally do these negative reviews, but wanted to warn others about this experience."
"January 28, 2021",4,Great service,"Not a definite response, but great service."
"January 28, 2021",5,Great customer service,ASOS are as always quick and easy to contact in response to any queries or problems. Always my go-to place to shop.
"January 28, 2021",1,I’ve been dealing with the same issue,"I’ve been dealing with the same issue, dealt with a number of different customer service reps, went through the same exact conversations, and problem still was not successfully resolved. It’s really ridiculous, I didn’t get my package, you need to refund me, period. Makes me really not have to deal with your service and therefore not purchase your products in the future. God forbid this ever happens to me again. Just stinks because I love your products but this experience is too ridiculous."
"January 28, 2021",5,Fab!!!,Marisca who dealt with my query was super nice and so easy to deal with! Such a pleasure!! I was stressed and she made me calm down and relaxed so quickly! Highly recommend!!
"January 28, 2021",5,Romalyn was very helpful and kind when…,Romalyn was very helpful and kind when assisting me with a refund request I had placed a few weeks ago. Thanks again!
"January 28, 2021",1,Worse return service ever,"Returns delivered to asos by australia post, however asos claimed they havent receive it and could not provide a solution, no one of their team could even check what's going on. Now it's my fault that your team lost the item or what?"
"January 28, 2021",2,My package arrived 2 weeks late without…,My package arrived 2 weeks late without any tracking updates from PitneyBowes. I suggest you give your customers the actual USPS tracking so we know where and when our package will arive. I was only given the PitneyBowes tracking which had zero updates whatsover. On the other hand the customer care was good but didn't have the usps tracking as well.
"January 27, 2021",5,"Quick, pleasant, and easy","I was having trouble with my return and I was helped immediately after starting a live chat. The representative who helped me was quick and to the point, answering all the questions I had and reassured me throughout the whole conversation. Honestly, this experience makes me want to shop at ASOS again. 5 stars for the customer service!"
"January 27, 2021",4,Robelina was very kind and helpful,"Robelina was very kind and helpful. I would have preferred a phone conversation, because I feel that they are faster and more comforting than virtual messaging."
"January 27, 2021",1,Horrible customer service,Horrible customer service. My parcel has been stuck in customs and I want to cancel it. I have been talking to customer service since 10 days and they keep pasting the same message with anyone actually helping me
"January 27, 2021",1,Waste of my time,"I didn’t recieved any answears on my questions,conversation wasn’t helpfull and sharply ended without my consent."
"January 27, 2021",1,If I could give this company a 0 I…,If I could give this company a 0 I would. They sent me the wrong item and would not process a refund when I paid my own money to send the item back. I have talked to multiple representatives that are also no help and just disconnect. Worst company ever
